fridge_id,ID,재료,용량,저장일시
858d7348-8ba1-4fa7-84d0-d7d8399c32a8,nd03riua,고등어(g),520,2025-10-09 19:11:41
8ffa7ad2-50b3-4bee-9cab-3581391ae72c,nd03riua,식빵(개),2,2025-10-08 19:56:40
184ae0f9-69e0-4a61-a5a1-65d4f7e2692e,w33acsx5,바게트(개),2,2025-10-12 10:57:11
68b30307-6be6-4d16-9269-f5478da9e894,w33acsx5,현미(g),1020,2025-10-22 12:19:47
8024359b-1535-45e0-a307-b42824076474,w33acsx5,돼지등갈비(g),1605,2025-10-01 13:09:21
c4eee2cc-36ee-4f19-8db8-f4d7789faf2c,w33acsx5,굴(g),1052,2025-10-06 05:07:12
3ddb40b2-2147-4526-8c3e-5079017c78d2,w33acsx5,멸치(g),937,2025-09-27 07:38:54
8a309e72-a595-4bc9-b784-e6d8001ce74d,w33acsx5,우유(ml),1842,2025-10-01 23:06:14
7c6aeb41-47da-4a72-802a-1b9b41b76640,w33acsx5,양송이버섯(g),652,2025-10-23 04:12:04
bc8b7ff6-a9ab-40e5-86b2-48fa9a7d7fea,w33acsx5,흑미(g),516,2025-10-08 16:19:23
bb9eef3d-ef0a-4030-8b4e-37aebe744f52,w33acsx5,닭가슴살(g),523,2025-10-23 08:00:49
7378bdaa-9b24-4383-acba-a679e0f98d8d,24l0awzx,오렌지(개),1,2025-10-14 13:03:07
4071d43b-bdb7-4c76-a78b-468be80c5d53,24l0awzx,청경채(g),787,2025-10-12 22:57:24
e723ee18-9e86-40e7-9477-85e30c428c9d,24l0awzx,부추(g),630,2025-09-26 12:16:39
39dfa84d-93bf-4edf-9661-6b33e3b767fd,24l0awzx,닭가슴살(g),340,2025-10-18 01:10:43
12ca1748-9b50-445a-bc91-af1082883a8f,qat2k2jl,홍고추(g),275,2025-10-13 13:13:04
c7f7780b-25c2-4022-a8b1-c7ed759e0044,qat2k2jl,현미(g),597,2025-09-24 10:32:30
a35b77d0-0395-4b5d-bcbb-9f64f6a0ff55,qat2k2jl,소면(개),2,2025-09-25 19:54:36
d2e52517-84f5-423e-b11b-ba543c9f73c5,qat2k2jl,풋고추(g),90,2025-10-22 00:37:34
66aef0a7-32aa-43f7-9dc0-3adce9142aa3,qat2k2jl,오렌지(개),3,2025-10-01 16:59:03
80dfd218-dca3-49f5-b1da-76dbc6e82424,qat2k2jl,수수(g),1031,2025-10-05 16:34:27
df80e77a-c0f3-4f55-b6e6-9cbd156ef121,qat2k2jl,케일(g),582,2025-10-14 19:31:59
389717a9-1ff5-4c51-adc5-892bd948ed70,vgd8xawj,표고버섯(g),674,2025-10-17 11:11:59
3f86f9b5-ed6b-4229-9f3a-6ed745bde3f9,vgd8xawj,목이버섯(g),356,2025-09-24 19:20:27
7589ae32-068a-4f78-9709-fb38a3decfd6,vgd8xawj,돼지고기(g),765,2025-10-20 04:35:44
be18b777-5fdf-43ee-bb6d-61d97bbba527,vgd8xawj,브로콜리(g),171,2025-09-28 03:57:25
27f4c9f4-0794-4d9d-a154-3eb3ed79a772,vgd8xawj,칼국수면(개),4,2025-10-08 02:09:03
c73b3bc8-0503-481d-a991-336903896ae7,vgd8xawj,보리(g),155,2025-10-09 19:06:28
5057401c-6283-4494-99a1-6f7ab2aca964,vgd8xawj,대하(g),517,2025-10-22 13:36:29
fb0824d7-e11c-4c6b-86dc-b19eebf6a8aa,vgd8xawj,가리비(g),417,2025-09-27 10:14:19
6d0981b6-1dde-4104-90be-655e8d8683b7,vgd8xawj,모시조개(g),446,2025-10-22 03:10:41
de8cc8ac-2a9a-4c6f-add8-8d8e2ff6625c,vgd8xawj,아귀(g),808,2025-10-22 21:06:27
40835dcc-56af-4fec-85c7-e4c16ea8548b,hql2ncj9,닭살(g),292,2025-09-24 22:19:42
225cf207-763c-4079-906a-4e1eda0e8849,hql2ncj9,팥(g),420,2025-10-02 17:08:40
a8436dd5-4cab-4374-a503-e67307f647c0,hql2ncj9,조개(g),967,2025-10-04 16:25:57
4a0b212a-30af-448a-90e5-357354273266,hql2ncj9,돼지고기안심(g),996,2025-09-28 15:30:59
2972129a-ebec-457a-9876-a083f8f26777,hql2ncj9,홍피망(g),563,2025-09-26 19:55:21
9fd70020-2830-4743-9c08-1141d7c99df1,08pvn1ky,고들빼기(g),1005,2025-09-28 13:10:08
cc0ef7f2-adc5-4213-9811-864c8b50f357,08pvn1ky,감자전분(g),647,2025-10-11 04:03:03
dfceb1b3-0ca6-452d-be5b-fabbd907aabc,08pvn1ky,낙지(g),190,2025-09-28 03:44:39
8ffabbe7-977e-4598-abec-6f4d968d288e,08pvn1ky,레몬(개),6,2025-10-16 18:23:06
c3e00598-5dd8-4931-b312-20c8861ae90f,08pvn1ky,콩비지(g),255,2025-09-23 10:15:00
f7557e8f-4eba-4e56-a0f3-497a4534e885,08pvn1ky,요거트(ml),686,2025-10-07 23:39:24
22d61f2d-6caf-49f6-9400-1573f6d157d8,08pvn1ky,새우(g),823,2025-10-09 22:18:34
693bd9a3-ea17-4970-9068-c55d40eac79c,08pvn1ky,아귀(g),625,2025-10-23 03:16:58
1bcc55c7-7980-4aa5-ab6a-c6e41016a759,08pvn1ky,고구마(g),410,2025-09-22 23:12:56
cd244504-0b02-4824-96f0-20394107c8c2,ak16zo2j,닭고기(g),121,2025-10-21 03:28:36
1b26d4df-0f5c-4aab-abb1-0e19756b317f,ak16zo2j,애호박(g),220,2025-10-03 17:30:18
e2e1d060-0dcf-47e7-9bfe-5b4395568de9,ak16zo2j,계란(개),13,2025-10-10 00:44:33
3b0024db-cc63-4413-8df4-3cb0df401fd1,ak16zo2j,닭가슴살(g),931,2025-09-28 05:05:24
d917b96b-01ec-43d7-a56a-84b8066e22c6,ak16zo2j,칼국수면(개),4,2025-10-13 18:36:41
aa3c971b-af67-474e-8897-1064fec2d4c0,ak16zo2j,바지락(g),492,2025-10-17 16:08:36
86d8c6a4-31d8-458b-8be5-9a58a5d75c94,ak16zo2j,치즈(g),139,2025-10-09 15:06:48
98acdb85-1884-43fa-b289-6fa334c9f895,ak16zo2j,배추(g),174,2025-10-11 22:10:35
9cb9de51-1674-4498-99a8-1d28fecd8bcb,ak16zo2j,가래떡(g),1058,2025-10-08 11:29:18
34a57024-d346-4118-85b3-87ed6439643b,ak16zo2j,옥수수(g),552,2025-10-05 02:06:17
c93b21c2-784e-42df-9dde-097372d005a7,6f6ed1f8,양파(g),322,2025-10-18 22:35:40
b18db2b6-cbc9-4441-9002-9d0c2abc914d,6f6ed1f8,청고추(g),781,2025-09-27 17:40:51
65019bc8-f419-48d7-a0c4-251b1fd14e90,6f6ed1f8,전복(g),757,2025-10-19 23:32:27
db5d1d81-ac0f-43ac-8282-0ff113bb3a29,6f6ed1f8,청경채(g),1031,2025-09-30 21:46:32
8cd1f0f1-7aa2-41fd-8d34-3220bec6e15b,6f6ed1f8,홍피망(g),1108,2025-10-19 03:54:04
4b21e121-510f-4441-a147-3ac5cfa54bf8,6f6ed1f8,소면(개),4,2025-10-07 11:32:51
90e054b3-4015-4697-a6af-f7412dd966f7,6f6ed1f8,파(g),1037,2025-09-28 02:59:23
2b0e6fd5-b74a-4f77-8591-f1c7eadd5f36,6f6ed1f8,홍고추(g),1001,2025-10-01 15:16:39
0ea64322-4655-4a55-935e-df93b48ef7c8,oynsliwg,숙주(g),978,2025-10-05 11:35:56
4ac43311-c6e5-474c-a26a-fb1a6d255cc3,oynsliwg,배(개),1,2025-10-10 17:49:25
c7766664-b0c8-47dd-867c-e342ea474706,oynsliwg,오렌지(개),6,2025-10-10 07:10:37
c69edef6-c52d-4403-b034-588b8d758847,oynsliwg,모짜렐라치즈(g),110,2025-10-14 07:55:04
4637c85c-a7d6-4475-9274-6ad0b711f683,oynsliwg,홍피망(g),171,2025-09-26 01:02:49
42636266-c40a-49cf-9bec-0561e2f542f1,oynsliwg,칼국수면(개),2,2025-09-27 01:39:02
e9d98043-086d-45fb-b127-a5258d1198ed,oynsliwg,감자(g),941,2025-09-28 09:10:06
2ef00419-a043-4926-bfb5-7347213bc603,my6lu01i,홍피망(g),177,2025-10-15 04:03:27
10ee0df4-e510-4e3d-9f3a-69325600eaf2,my6lu01i,냉이(g),153,2025-10-10 10:34:06
180e01f5-b84b-4e95-8fac-4c9366717ae6,my6lu01i,라면(개),2,2025-10-11 14:46:37
05973fbf-9dc2-4620-9746-62da4eb0529a,my6lu01i,청경채(g),556,2025-09-30 09:35:09
a0f677a9-3c33-45c2-9493-afe3433ea907,my6lu01i,치커리(g),340,2025-09-27 20:14:06
e411346b-559e-4822-ae49-cdc0763dca5d,my6lu01i,낙지(g),470,2025-10-07 03:18:18
15adb95e-e764-4406-8541-4e4eb04b69a8,my6lu01i,가리비(g),663,2025-10-17 05:29:12
17e50409-1d60-47c9-b68a-321f19b0bb02,my6lu01i,콩(g),252,2025-09-23 15:54:21
b685348b-4ad0-44e4-a711-524f0df9c5f7,my6lu01i,목이버섯(g),1128,2025-09-26 06:15:59
7b4c94e7-f1f6-49ae-9047-ee3bf22b88cd,my6lu01i,국수(개),2,2025-10-17 20:55:51
887d51cd-03b1-4db4-bd19-e47e4db47a01,x7evpnfs,명태(g),88,2025-09-26 11:02:24
1bca7eb5-bd88-4de2-a7fa-df09e05dc0ef,x7evpnfs,고구마줄기(g),258,2025-10-04 19:58:11
b08312b4-6a28-4397-82af-fe1919a2e6ce,x7evpnfs,파프리카(g),967,2025-10-04 03:52:31
6d22b620-8754-471d-8f18-69643d363d79,x7evpnfs,옥수수(g),180,2025-09-28 21:55:34
93685e45-ef09-4257-8504-7793c4aee232,x7evpnfs,아귀(g),647,2025-10-08 10:43:14
f6c3b8ec-bba5-4b8a-9689-6a0694a98278,x7evpnfs,오렌지(개),5,2025-10-21 23:54:47
b71191a0-c9d0-4fbc-90d9-08f2bb197c9f,x7evpnfs,고사리(g),227,2025-10-06 11:58:39
b0bfee24-4d09-4362-ae7b-6f9c1ab6ec8f,x7evpnfs,오이(g),1178,2025-09-28 04:14:04
769ecc4e-21ab-43fd-860a-557fd998fca0,x7evpnfs,돼지갈비(g),300,2025-09-27 18:27:47
453249a8-3142-4f9e-a372-e519b6aa11db,ocizx7c1,닭가슴살(g),297,2025-09-23 13:12:19
07a90327-5132-4ef1-b6d0-5c512385b297,ocizx7c1,감자전분(g),644,2025-10-03 18:16:23
70b635bc-b94f-4ba3-b94f-c3b89de53e9e,ocizx7c1,양파(g),759,2025-10-02 06:21:57
57bc1374-d870-47c4-b998-d385f71c5409,ocizx7c1,느타리버섯(g),712,2025-10-20 13:26:28
85474f4f-620b-4744-887b-204308e7db1c,ocizx7c1,깻잎(g),745,2025-10-09 21:53:01
c20ecba0-8f8d-4c59-9523-391872b5b9c6,ocizx7c1,양배추(g),773,2025-10-17 08:33:07
00d3cd65-4926-444e-ab1b-58d07b5219ce,ocizx7c1,빵(개),2,2025-09-26 01:11:48
e3e984a8-e47b-4fce-8695-2048bfe43b15,ocizx7c1,청고추(g),806,2025-09-23 17:14:51
e6c840ac-0566-4f15-b872-504984d220ae,x7kpo3vl,방울토마토(g),330,2025-09-26 14:03:39
d0445d11-78e0-4d7f-bc7f-931ee097123c,x7kpo3vl,도미(g),146,2025-10-22 20:54:57
e6db6757-8ad9-4498-a3af-2612c3f578df,x7kpo3vl,대파(g),958,2025-09-27 06:39:36
791524e7-56d5-4f19-a0bb-8b5a3a450b66,3p9sgbu9,우유(ml),1519,2025-10-22 12:02:33
ec1fe5ff-4136-4400-81da-4d5d3e108628,3p9sgbu9,조개(g),580,2025-10-07 18:48:21
78335bb3-575a-4789-8247-5b2876621d05,3p9sgbu9,양지머리(g),489,2025-10-04 07:06:15
0b8d31c0-624a-41cc-9347-eac4f3fe76bc,3p9sgbu9,숙주(g),149,2025-09-27 19:02:12
10b9ece4-606e-4fad-ae11-52af98044059,3p9sgbu9,풋고추(g),500,2025-10-11 00:26:57
b230128b-ac6f-4a81-9544-756503759950,3p9sgbu9,콩비지(g),258,2025-10-21 11:31:45
0cc7fb00-f263-418e-b69d-bdb11df9289d,3p9sgbu9,두부(g),227,2025-10-10 11:38:17
887fd840-01a0-4ac3-a22c-a969f07ae50e,cn4gg656,청경채(g),151,2025-09-24 20:03:32
f998c1d9-f994-4020-83eb-23472e5c67c2,cn4gg656,양송이버섯(g),161,2025-10-20 11:57:44
c93d9680-3578-44e3-98f3-eea429c3c906,cn4gg656,옥수수통조림(캔),1,2025-09-30 00:40:12
49f192e5-0b18-49e5-abdc-1aeccc00ce9a,cn4gg656,샐러리(g),1166,2025-10-06 10:07:05
bd9f580e-b09b-4122-ac45-a1b8a5c1102d,r1dwuopx,팽이버섯(g),771,2025-10-19 07:40:36
e26540af-ead6-46f2-8bc3-bd06753bb376,r1dwuopx,가리비(g),609,2025-10-07 09:22:06
e4bac3fb-dc2c-495f-8fb8-9ee4ba0bb874,r1dwuopx,홍합(g),707,2025-10-22 04:54:13
00246be5-05e0-4d81-a618-49de61be1071,r1dwuopx,청피망(g),495,2025-09-29 17:57:03
f93bc3e3-c117-4e3a-8f8b-054ea37b5bef,8hl8f7zg,느타리버섯(g),584,2025-10-19 03:18:33
0184fe6e-77c2-45ae-9007-784203f5a451,8hl8f7zg,흑미(g),675,2025-10-15 11:13:26
bff616fb-a15b-4476-8c3f-fb1159cd5dd2,8hl8f7zg,순두부(g),524,2025-10-20 00:20:35
85246046-3e08-4b8e-87bf-b0a9ada96dff,8hl8f7zg,대파(g),1172,2025-10-21 15:50:02
712e62e7-5d5a-4d4a-9e5d-e3ccfe3e44c7,8hl8f7zg,칼국수면(개),3,2025-10-11 19:44:22
7c461e57-4b49-46df-ac6b-b4e38faf3ddb,8hl8f7zg,닭가슴살(g),604,2025-10-14 22:50:28
aa5278cb-f6d8-42f7-a753-f93334ddc22a,2t9by694,소면(개),1,2025-10-03 11:35:58
3ef7f061-7d55-4ef2-9c5c-86ec74f98227,2t9by694,우엉(g),1000,2025-09-22 20:37:18
07776c04-6b3b-4fb1-97f1-a71c5dd9165c,2t9by694,돼지고기(g),300,2025-10-06 06:20:20
28fa1200-4cd1-4ea2-92fb-ba83f1481500,2t9by694,부추(g),626,2025-09-23 13:37:54
f3d53bfd-6dd4-461e-a375-116b26862e30,2t9by694,국수(개),1,2025-10-01 20:20:28
95b2e5c5-8c1a-4bde-8d14-3bd03a4d25ce,2t9by694,차조(g),1183,2025-10-13 12:26:12
9aa68058-37e1-4ece-bb9d-91a751bde758,2t9by694,닭고기(g),265,2025-09-28 09:40:26
d1966784-7c1c-4447-b779-4bbf66676eba,2t9by694,상추(g),359,2025-10-06 07:34:20
ad687471-1a8c-4da3-88e0-ef16a28acde6,2t9by694,빵(개),3,2025-10-07 06:39:36
48f94ce6-5098-4fbe-9b8d-23a2494df31e,ibyhpafk,미나리(g),524,2025-10-15 20:44:20
32749527-d763-464c-bf65-28e6af8b877b,ibyhpafk,배추(g),354,2025-10-11 23:32:58
8d362de9-4546-44f6-a336-584bcf2e1a03,ibyhpafk,오징어(g),641,2025-10-23 16:34:17
ec069c04-83a8-4588-aca8-2c902a9eab96,ibyhpafk,케일(g),778,2025-09-24 17:48:32
43ef8725-bd31-47bf-af85-b13094bfd921,ibyhpafk,연어(g),69,2025-10-04 21:28:33
9a0b8387-68d7-45b6-affc-44567f0aa94d,ibyhpafk,고사리(g),433,2025-09-26 06:16:48
11b36466-2889-4232-b214-2ac56cae379a,ibyhpafk,느타리버섯(g),1059,2025-10-14 17:49:05
2bc9be17-b69c-4e92-b4ab-6d30d5b05054,e57mt43h,감자(g),587,2025-10-05 03:42:36
96fb63a7-877b-4d44-80cc-db1a4285c1fa,e57mt43h,감자전분(g),879,2025-10-19 10:34:38
c12a7e43-33f7-41f7-bb27-8eaebfef306e,e57mt43h,닭가슴살(g),931,2025-10-16 14:29:53
0613ec5b-8c78-431b-98cf-9775d3c68bc5,e57mt43h,소면(개),1,2025-09-28 15:02:25
f51a3a91-c4ae-47b1-b5e0-a4e180da12b2,e57mt43h,팽이버섯(g),1057,2025-09-28 20:22:26
113162fc-13d2-4de2-9299-be5450721846,e57mt43h,고구마(g),136,2025-10-06 19:54:34
1b2cca59-ad58-4860-bb87-14a7f5cb15fc,e57mt43h,바게트(개),2,2025-10-22 14:46:22
71a6e4df-3188-4457-a490-05d76bef5a27,e57mt43h,돼지고기(g),1083,2025-10-02 11:14:31
e833efd7-bb21-48f3-b8e3-41807dc6e62d,e57mt43h,갈치(g),672,2025-10-01 04:50:44
ce39798f-ba07-4e27-ae4d-a9b508fdba5a,jktcp9ta,바나나(개),5,2025-10-07 22:47:00
d63da191-d07a-4ee0-a2e9-d5a222b660a8,jktcp9ta,보리(g),607,2025-09-25 12:54:21
2c87234b-2e12-4d2d-ae9e-e93eb3d3cc89,jktcp9ta,부추(g),274,2025-10-23 00:07:05
53eb7825-39e2-4b56-946a-33547254a53e,jktcp9ta,닭살(g),53,2025-10-16 00:07:46
d39a3a6f-1c96-46b3-8016-88d1e4effdf2,jktcp9ta,찹쌀(g),394,2025-10-21 10:24:13
935471fc-9719-4da0-9c4c-ca4b6e425e4f,jktcp9ta,돼지고기안심(g),477,2025-10-06 15:16:24
bdc7c099-4c58-4210-a30d-5135a179c372,jktcp9ta,가래떡(g),868,2025-10-21 11:36:53
826d9c82-d62f-43df-b7a5-f9855679ab25,jktcp9ta,고사리(g),950,2025-10-16 17:16:24
03973b4e-71bc-4e1e-a0f8-05e46dd26a02,jktcp9ta,스파게티면(g),699,2025-10-07 11:51:31
56568452-5e9a-401d-a34e-1ed1e1fd4c35,wkynsnfd,두릅(g),756,2025-10-01 15:32:23
61fc9c3e-8c3b-4eb0-8bf7-304f20b5129a,wkynsnfd,멸치(g),921,2025-10-08 22:21:51
8e4cd3b9-c2e5-492c-b629-4b53e0ec1c5e,wkynsnfd,흑미(g),1031,2025-09-29 12:10:29
d2a40b18-ff86-4139-a73e-22e8bf299b5e,wkynsnfd,배(개),3,2025-10-20 15:43:14
f1db357a-ad40-4890-a463-2248e5008f89,wkynsnfd,꽃게(g),543,2025-10-05 02:31:54
30b50dd0-8469-419d-b590-e72b67416e86,wkynsnfd,아귀(g),676,2025-10-16 08:32:55
f8a37f0c-a455-45fc-be1a-75ebc0d2f1a3,wkynsnfd,홍피망(g),125,2025-10-16 07:23:43
0f67cc75-3f56-456b-9de2-16fa565b4912,wkynsnfd,완두콩통조림(캔),4,2025-10-12 07:01:17
bc0fa5c2-08b2-494b-b230-3a81aaea4409,cqf066jq,쑥갓(g),364,2025-10-09 15:11:59
fac73519-3b6e-4101-a074-4d2752e0bbd4,cqf066jq,돼지갈비(g),302,2025-09-24 06:54:29
5dda8424-264a-470e-820b-2f7b3eab3d49,cqf066jq,가래떡(g),993,2025-10-04 18:27:43
772b9230-9cef-4362-8b0d-76832877b6c4,cqf066jq,멥쌀(g),616,2025-09-24 06:25:59
1b096dc8-0769-46f9-a8c9-6b7f0eb49737,cqf066jq,양파(g),430,2025-10-11 20:26:52
ba58b8fa-0e6b-4009-9756-33859e9ac1b0,cqf066jq,소면(개),1,2025-10-23 06:39:09
fe1f104d-542f-4c28-8e4a-af9c7c7116f8,cqf066jq,고들빼기(g),716,2025-09-23 21:10:09
c43b877f-c6bc-491d-9543-8df33d8b77c1,cqf066jq,홍고추(g),758,2025-10-02 17:49:03
1caece4f-8680-4ce2-89df-cdc492f04147,cqf066jq,모짜렐라치즈(g),325,2025-10-13 16:58:06
